temperature,hour,is_weekend,energy
10.9,5,0,22.5
13.3,5,0,48.3
13.5,5,0,13.2
14.3,5,0,32.0
13.2,5,0,24.9
16.1,5,0,18.7
17.0,5,0,14.4
13.7,5,0,17.3
13.9,5,0,20.8
12.7,5,0,27.4
7.0,5,0,23.2
9.1,5,0,37.2
14.9,5,0,31.5
16.7,5,0,15.4
15.1,5,0,19.2
10.0,5,0,29.0
10.0,5,0,40.1
15.1,5,0,41.7
16.2,5,0,13.1
14.1,5,0,13.0
15.7,5,0,19.7
17.3,5,0,34.3
15.0,5,0,22.5
13.6,5,0,13.7
14.3,5,0,30.0
13.2,5,0,18.3
12.1,5,0,26.3
11.1,5,0,21.5
12.7,5,0,29.0
13.1,5,0,18.4
19.7,5,0,10.0
14.1,5,0,14.1
12.9,5,0,32.0
13.5,5,0,31.7
13.0,5,0,29.2
13.5,5,0,12.5
11.5,5,0,38.3
13.6,5,0,39.7
15.3,5,0,11.9
17.3,5,0,40.1
13.4,5,0,36.4
13.8,5,0,16.2
15.8,5,0,21.2
10.8,5,0,38.4
17.3,5,0,18.6
9.3,5,0,21.1
11.0,5,0,13.8
16.2,5,0,47.3
14.1,5,0,25.8
9.5,5,0,44.1
17.6,5,0,17.2
17.3,5,0,23.2
8.4,5,0,24.9
15.1,5,0,24.1
9.5,5,0,25.6
16.4,5,0,39.4
17.4,5,0,19.3
14.1,5,0,25.1
12.4,5,0,40.5
10.6,5,0,22.6
13.5,5,0,23.8
10.1,5,0,35.0
16.2,5,0,17.9
9.4,5,0,25.7
10.6,5,0,32.5
13.9,5,0,18.9
13.1,5,0,30.4
14.6,5,0,24.1
13.3,5,0,23.1
18.4,5,0,44.3
14.4,5,0,35.3
16.1,5,0,10.0
12.1,5,0,33.1
10.7,5,0,26.4
12.1,5,0,30.5
12.3,5,0,35.4
12.3,5,0,45.7
10.6,5,0,30.6
9.2,5,0,26.9
10.8,5,0,20.3
14.8,5,0,10.0
13.8,5,0,10.5
12.5,5,0,24.1
15.0,5,0,24.8
7.4,5,0,45.0
16.0,5,0,10.0
16.8,5,0,17.8
11.4,5,0,24.8
11.4,5,0,27.3
11.2,5,0,19.6
8.3,5,0,46.7
13.1,5,0,27.1
6.7,5,0,42.8
13.0,5,0,33.2
12.7,5,0,32.8
14.9,5,0,26.7
11.0,5,0,39.1
15.1,5,0,32.8
12.1,5,0,28.9
15.2,5,0,12.4
13.6,5,0,10.0
15.2,5,0,21.8
13.6,5,0,29.2
11.9,5,0,27.8
14.5,5,0,17.1
13.6,5,0,18.6
13.6,5,0,25.0
9.7,5,0,15.9
15.1,5,0,26.9
13.5,5,0,35.5
10.2,5,0,34.1
13.3,5,0,21.1
12.9,5,0,26.3
17.3,5,0,29.5
10.6,5,0,38.7
13.4,5,0,16.1
13.6,5,0,34.1
8.4,5,0,42.4
11.1,5,0,26.7
12.8,5,0,25.2
5.5,5,0,23.2
14.9,5,0,15.3
12.7,5,0,11.6
14.1,5,0,26.0
15.0,5,0,39.0
11.2,5,0,30.3
7.4,5,0,22.2
4.5,5,0,44.4
15.6,5,0,34.0
16.0,5,0,23.6
12.2,5,0,29.9
16.0,5,0,19.9
15.4,5,0,28.1
15.2,5,0,10.0
14.7,5,0,34.4
10.3,5,0,26.7
19.3,5,0,12.3
10.6,5,0,30.3
14.8,5,0,10.0
11.1,5,0,10.5
16.0,5,0,10.0
11.8,5,0,15.7
17.3,5,0,10.0
15.1,5,0,31.0
20.3,5,0,21.1
7.4,5,0,41.1
13.6,5,0,19.0
14.6,5,0,29.7
9.1,5,0,26.7
16.9,5,0,24.9
8.5,5,0,39.3
10.7,5,0,39.3
14.5,5,0,18.0
5.9,5,0,51.2
11.3,5,0,12.0
16.0,5,0,13.0
10.0,5,0,41.1
15.5,5,0,16.1
14.9,5,0,28.5
9.1,5,0,30.0
8.6,5,0,34.9
12.4,5,0,19.7
12.8,5,0,33.6
14.1,5,0,27.1
9.5,5,0,12.7
13.9,5,0,28.9
15.7,5,0,20.0
12.1,5,0,32.0
19.7,5,0,14.5
10.5,5,0,30.5
13.2,5,0,26.0
12.2,5,0,29.2
10.1,5,0,39.0
19.5,5,0,10.0
12.4,5,0,42.6
11.0,5,0,19.3
9.5,5,0,29.8
16.0,5,0,21.2
16.7,5,0,19.8
16.1,5,0,10.0
12.0,5,0,34.6
12.6,5,0,38.1
13.5,5,0,13.4
8.8,5,0,21.4
9.9,5,0,40.6
18.9,5,0,20.3
16.1,5,0,36.8
11.0,5,0,31.9
10.2,5,0,24.8
15.0,5,0,28.7
18.7,5,0,26.8
12.5,5,0,26.6
12.7,5,0,18.0
17.1,5,0,29.5
11.6,5,0,50.8
13.4,5,0,14.7
13.1,5,0,24.9
8.8,5,0,25.3
14.5,5,0,22.5
8.5,5,0,44.8
11.8,5,0,14.7
5.3,5,0,50.6
12.3,5,0,12.9
16.5,5,0,10.0
13.4,5,0,22.3
8.7,5,0,41.9
16.8,5,0,13.1
9.4,5,0,28.0
10.9,5,0,12.5
16.9,5,0,10.0
12.9,5,0,24.3
16.2,5,0,27.4
12.8,5,0,47.2
15.9,5,0,23.6
12.8,5,0,22.5
12.4,5,0,29.8
17.9,5,0,31.6
14.7,5,0,23.9
10.7,5,0,31.2
10.3,5,0,34.4
17.8,5,0,18.1
10.7,5,0,14.6
13.9,5,0,22.2
15.1,5,0,30.1
9.9,5,0,23.8
10.6,5,0,19.3
13.2,5,0,15.3
11.7,5,0,46.5
17.2,5,0,25.4
13.6,5,0,31.8
7.1,5,0,62.2
13.7,5,0,22.5
13.3,5,0,15.4
16.2,5,0,26.7
9.5,5,0,38.8
19.1,5,0,37.5
11.2,5,0,14.4
15.6,5,0,16.0
14.3,5,0,18.6
17.2,5,0,37.5
10.2,5,0,30.1
13.0,5,0,28.0
12.8,5,0,29.6
11.6,5,0,29.8
7.4,5,0,43.9
16.3,5,0,10.0
13.0,5,0,22.5
17.4,5,0,24.0
6.6,5,0,50.0
11.9,5,0,23.1
11.7,5,0,14.4
11.1,5,0,36.2
12.3,5,0,27.4
13.4,5,0,24.7
11.4,5,0,16.6
13.3,5,0,42.5
11.1,5,0,40.1
16.6,5,0,36.3
13.5,5,0,10.0
13.9,5,0,35.5
8.7,5,0,13.8
14.6,5,0,25.4
15.3,5,0,10.0
15.7,5,0,28.8
8.1,5,0,30.4
15.1,5,0,18.6
14.4,5,0,25.6
12.7,5,0,11.7
13.0,5,0,21.1
12.8,5,0,29.1
11.2,5,0,28.5
9.2,5,0,24.5
9.5,5,0,22.9
12.0,5,0,30.2
13.0,5,0,27.6
19.2,5,0,10.0
14.7,5,0,12.8
12.8,5,0,39.6
12.0,5,0,21.1
11.9,5,0,32.2
13.7,5,0,20.3
10.8,5,0,18.4
13.3,5,0,10.2
7.8,5,0,44.3
13.1,5,0,10.9
9.7,5,0,24.7
8.4,5,0,24.1
14.2,5,0,18.2
11.6,5,0,34.5
12.0,5,0,29.4
9.3,5,0,40.6
12.9,5,0,10.0
13.6,5,0,33.4
16.9,5,0,24.1
15.1,5,0,38.2
13.4,5,0,21.1
13.5,5,0,32.3
15.9,5,0,41.6
11.5,5,0,51.7
11.5,5,0,31.0
8.8,5,0,18.6
9.2,5,0,40.0
15.0,5,0,26.0
13.6,6,0,28.0
6.4,6,0,51.4
15.4,6,0,27.2
10.7,6,0,51.7
14.1,6,0,25.5
13.6,6,0,16.9
15.4,6,0,23.5
9.2,6,0,43.8
9.8,6,0,46.4
17.7,6,0,39.2
18.1,6,0,17.1
15.0,6,0,33.2
9.5,6,0,43.9
11.6,6,0,20.4
11.5,6,0,26.1
10.8,6,0,44.0
11.7,6,0,40.4
14.1,6,0,29.7
18.8,6,0,26.9
10.5,6,0,34.7
13.1,6,0,10.0
16.6,6,0,10.0
13.4,6,0,35.5
19.0,6,0,18.5
15.3,6,0,10.0
15.1,6,0,15.2
15.1,6,0,19.4
15.6,6,0,35.3
14.6,6,0,25.8
14.7,6,0,25.6
12.7,6,0,30.0
16.4,6,0,16.9
14.9,6,0,12.3
12.4,6,0,27.3
16.1,6,0,10.0
12.3,6,0,23.1
8.1,6,0,37.8
14.1,6,0,31.9
13.9,6,0,42.4
11.2,6,0,25.5
14.2,6,0,10.2
8.7,6,0,31.4
17.8,6,0,22.2
9.9,6,0,30.0
17.2,6,0,12.2
17.8,6,0,16.7
18.9,6,0,10.0
13.5,6,0,26.2
10.2,6,0,55.0
15.0,6,0,34.2
12.5,6,0,44.1
13.1,6,0,19.3
17.4,6,0,16.6
13.2,6,0,46.7
12.5,6,0,49.5
11.7,6,0,35.5
13.2,6,0,17.3
11.5,6,0,30.8
12.3,6,0,30.1
14.6,6,0,19.7
9.3,6,0,42.4
11.3,6,0,40.7
13.1,6,0,27.9
18.2,6,0,24.8
14.3,6,0,33.9
15.5,6,0,28.8
13.2,6,0,32.7
14.2,6,0,25.2
13.1,6,0,28.4
13.2,6,0,37.5
8.5,6,0,73.1
11.8,6,0,42.4
14.2,6,0,23.1
16.3,6,0,11.4
14.7,6,0,21.1
10.1,6,0,32.5
14.4,6,0,15.5
14.3,6,0,25.3
14.6,6,0,21.5
13.6,6,0,34.4
7.4,6,0,39.9
8.7,6,0,50.5
10.5,6,0,50.1
10.0,6,0,36.7
14.5,6,0,29.2
6.8,6,0,49.9
17.7,6,0,14.8
18.5,6,0,16.5
14.2,6,0,11.7
12.8,6,0,13.3
9.8,6,0,28.4
10.9,6,0,29.6
14.0,6,0,23.7
13.6,6,0,26.6
16.6,6,0,10.4
11.7,6,0,17.7
11.4,6,0,25.4
17.3,6,0,17.5
11.0,6,0,39.6
12.0,6,0,45.7
15.7,6,0,11.8
16.8,6,0,10.0
12.2,6,0,21.5
8.2,6,0,71.8
20.4,6,0,17.6
10.3,6,0,32.4
14.2,6,0,16.1
15.2,6,0,16.3
12.3,6,0,34.4
10.6,6,0,31.4
9.8,6,0,45.7
15.5,6,0,17.7
7.8,6,0,36.1
13.3,6,0,30.8
12.7,6,0,16.9
14.2,6,0,19.2
12.3,6,0,34.2
15.4,6,0,32.6
13.0,6,0,29.3
12.6,6,0,40.9
8.4,6,0,44.5
13.9,6,0,10.1
14.3,6,0,29.8
13.0,6,0,18.6
14.1,6,0,23.5
11.8,6,0,23.8
6.8,6,0,56.5
11.9,6,0,43.3
10.9,6,0,41.0
13.8,6,0,22.9
9.7,6,0,28.8
16.3,6,0,16.6
14.3,6,0,15.0
15.1,6,0,19.8
12.5,6,0,39.9
13.6,6,0,23.9
14.4,6,0,35.3
10.7,6,0,35.1
14.3,6,0,26.1
9.5,6,0,46.7
17.4,6,0,10.0
11.7,6,0,30.7
13.6,6,0,20.3
11.2,6,0,29.3
9.6,6,0,57.7
16.9,6,0,31.5
13.8,6,0,25.1
6.1,6,0,61.2
8.4,6,0,45.2
12.6,6,0,35.4
14.8,6,0,25.3
13.0,6,0,15.6
14.1,6,0,32.4
9.6,6,0,33.0
18.7,6,0,30.4
12.3,6,0,32.9
14.0,6,0,13.4
9.4,6,0,44.9
12.6,6,0,35.1
17.2,6,0,30.3
14.3,6,0,17.0
9.3,6,0,57.1
15.8,6,0,21.4
10.0,6,0,39.5
5.5,6,0,69.0
13.1,6,0,31.0
7.3,6,0,59.4
13.8,6,0,31.9
6.4,6,0,56.4
11.0,6,0,36.7
17.0,6,0,18.5
15.6,6,0,32.2
15.2,6,0,23.4
15.0,6,0,24.2
16.7,6,0,27.6
8.3,6,0,52.1
19.8,6,0,24.6
13.3,6,0,24.6
9.7,6,0,39.7
11.4,6,0,30.7
10.7,6,0,41.8
17.3,6,0,23.9
15.8,6,0,10.0
16.1,6,0,10.0
16.5,6,0,23.5
16.3,6,0,51.4
13.0,6,0,12.4
15.2,6,0,28.0
16.6,6,0,18.0
15.3,6,0,18.3
12.9,6,0,29.6
13.8,6,0,37.9
14.9,6,0,28.0
8.6,6,0,34.3
10.3,6,0,49.5
12.6,6,0,53.5
18.5,6,0,10.0
11.5,6,0,10.0
20.0,6,0,14.3
9.0,6,0,48.5
13.2,6,0,10.0
18.6,6,0,10.0
13.9,6,0,10.0
11.2,6,0,21.5
14.9,6,0,10.7
10.4,6,0,34.5
14.1,6,0,25.4
7.3,6,0,60.0
12.5,6,0,42.8
12.1,6,0,40.5
13.1,6,0,26.0
15.4,6,0,10.0
14.5,6,0,10.0
12.2,6,0,14.3
14.7,6,0,18.0
19.1,6,0,28.8
8.5,6,0,54.4
11.3,6,0,49.8
18.0,6,0,35.6
9.7,6,0,41.1
8.8,6,0,45.5
9.1,6,0,38.3
11.2,6,0,45.1
13.2,6,0,25.2
8.4,6,0,56.2
15.5,6,0,21.3
16.9,6,0,28.6
12.9,6,0,28.4
11.0,6,0,31.8
15.8,6,0,21.0
12.6,6,0,46.8
11.5,6,0,36.4
12.5,6,0,15.4
10.0,6,0,34.4
11.5,6,0,61.6
15.9,6,0,32.1
15.6,6,0,21.4
14.3,6,0,31.8
16.5,6,0,40.5
15.1,6,0,26.5
16.5,6,0,29.9
12.4,6,0,15.4
16.8,6,0,23.5
16.3,6,0,20.1
15.8,6,0,28.2
12.3,6,0,36.9
9.9,6,0,47.2
11.9,6,0,20.8
10.4,6,0,39.2
8.1,6,0,58.4
12.1,6,0,26.1
13.6,6,0,13.1
13.5,6,0,24.1
19.4,6,0,27.8
10.2,6,0,34.3
8.2,6,0,76.5
15.5,6,0,35.7
17.8,6,0,27.1
15.0,6,0,16.2
14.1,6,0,25.8
14.0,6,0,19.9
9.6,6,0,43.5
16.4,6,0,17.5
14.4,6,0,32.0
10.1,6,0,46.5
9.2,6,0,53.6
14.3,6,0,27.7
10.4,6,0,25.9
13.0,6,0,45.2
14.2,6,0,15.8
10.4,6,0,20.7
14.7,6,0,10.1
13.3,6,0,25.0
13.6,6,0,49.5
11.0,6,0,29.6
11.9,6,0,29.0
18.8,6,0,18.9
17.3,6,0,24.2
8.8,6,0,42.4
15.4,6,0,24.4
10.4,6,0,30.9
12.3,6,0,10.0
9.1,6,0,39.9
12.1,6,0,15.0
12.0,6,0,30.9
9.9,6,0,34.0
10.6,6,0,32.5
12.0,6,0,25.1
14.7,6,0,31.7
11.8,6,0,45.5
14.3,6,0,18.8
7.3,6,0,38.8
11.1,6,0,16.8
11.3,6,0,46.7
13.5,6,0,29.7
14.2,6,0,16.7
10.6,6,0,47.8
15.2,6,0,24.5
15.1,6,0,48.0
14.6,6,0,25.2
11.3,6,0,30.4
9.3,6,0,36.9
15.4,6,0,12.8
13.6,6,0,18.2
13.2,6,0,22.5
11.7,6,0,44.0
12.3,6,0,46.2
9.8,6,0,38.7
17.4,6,0,19.1
13.5,6,0,19.9
13.9,6,0,35.6
4.6,6,0,63.9
10.7,6,0,31.3
13.6,6,0,37.9
12.4,6,0,31.5
11.3,6,0,27.1
13.0,6,0,30.9
10.9,6,0,27.0
12.6,6,0,24.5
11.3,6,0,14.9
16.1,6,0,10.0
11.4,6,0,33.8
12.5,6,0,33.3
11.6,6,0,43.3
13.0,6,0,32.4
20.5,6,0,23.6
18.8,6,0,10.0
16.2,6,0,14.9
14.7,6,0,16.4
12.2,6,0,23.2
13.6,6,0,41.5
13.2,6,0,24.8
14.4,6,0,10.0
10.6,6,0,32.3
10.7,6,0,57.5
11.1,6,0,42.7
10.3,6,0,50.8
11.4,6,0,29.6
15.0,6,0,16.7
13.1,6,0,38.8
13.2,6,0,30.1
15.4,6,0,19.7
10.6,6,0,38.4
14.9,6,0,17.9
17.4,6,0,22.2
13.9,6,0,18.0
9.8,6,0,39.1
11.1,6,0,32.8
9.9,6,0,27.1
10.1,6,0,42.6
12.3,6,0,29.9
12.6,6,0,33.1
9.3,6,0,57.5
13.0,6,0,50.7
13.1,6,0,32.7
13.1,6,0,20.5
16.7,6,0,18.4
11.1,6,0,22.8
7.9,6,0,38.0
13.0,6,0,28.7
16.0,6,0,34.2
7.3,6,0,43.6
12.6,6,0,28.0
13.0,6,0,28.8
10.9,6,0,28.1
8.1,6,0,31.2
18.0,6,0,20.5
12.3,6,0,44.0
10.3,6,0,41.7
16.3,6,0,28.6
8.9,6,0,44.2
10.8,6,0,28.1
8.2,6,0,46.7
9.7,6,0,37.5
10.5,6,0,52.9
14.1,6,0,19.0
15.8,6,0,34.2
15.9,6,0,20.4
11.9,6,0,17.5
16.3,6,0,10.0
9.1,6,0,44.3
17.2,6,0,22.8
12.8,6,0,10.6
15.7,6,0,22.9
14.1,6,0,24.9
13.3,6,0,43.0
15.9,6,0,25.7
11.7,6,0,62.6
15.9,6,0,19.5
12.2,6,0,38.2
22.0,6,0,26.1
9.3,6,0,35.9
14.4,6,0,13.2
14.0,6,0,28.5
15.7,6,0,20.4
10.5,6,0,36.3
11.7,6,0,26.2
10.0,6,0,38.0
14.2,6,0,52.9
17.1,6,0,19.0
12.8,6,0,18.9
15.4,6,0,24.3
21.7,6,0,26.6
13.1,6,0,35.2
5.9,6,0,57.1
13.6,6,0,26.0
16.3,6,0,26.7
10.0,6,0,54.0
10.9,6,0,20.8
10.1,6,0,25.2
14.7,6,0,21.4
11.0,6,0,54.4
17.8,6,0,10.7
15.6,6,0,10.0
18.8,6,0,25.8
14.3,6,0,25.1
15.9,6,0,28.4
15.4,6,0,21.0
10.8,6,0,44.6
15.7,6,0,10.0
15.4,6,0,24.4
10.2,6,0,32.1
7.2,6,0,61.8
13.2,6,0,14.8
13.7,6,0,26.2
9.9,6,0,37.3
14.3,6,0,10.4
13.9,6,0,10.0
14.2,6,0,36.6
10.9,6,0,37.1
14.0,6,0,24.3
14.8,6,0,14.2
16.8,6,0,19.5
8.1,6,0,53.2
22.6,6,0,23.4
17.3,6,0,22.5
13.9,6,0,23.7
14.3,6,0,21.5
8.3,6,0,54.2
12.2,6,0,19.1
15.9,6,0,23.1
12.0,6,0,33.6
11.3,6,0,25.4
13.0,6,0,30.5
13.9,6,0,11.4
11.2,6,0,16.9
13.5,6,0,26.8
14.2,6,0,24.1
10.7,6,0,42.1
10.0,6,0,50.0
13.4,6,0,20.2
13.1,6,0,33.6
11.1,6,0,58.1
13.7,6,0,41.0
14.6,6,0,29.3
10.5,6,0,23.4
12.2,6,0,24.5
13.5,6,0,10.0
16.8,6,0,29.6
13.9,6,0,21.0
14.8,6,0,19.5
10.3,6,0,32.9
18.3,6,0,27.1
10.0,6,0,45.4
15.1,6,0,28.3
13.3,6,0,40.9
11.7,6,0,26.1
11.5,6,0,38.6
14.7,6,0,11.8
10.3,6,0,38.0
12.0,6,0,35.8
9.2,6,0,29.3
12.0,6,0,28.4
14.8,6,0,27.2
13.3,6,0,34.3
9.5,6,0,60.6
12.8,6,0,54.3
19.5,6,0,24.9
8.9,6,0,47.1
13.6,6,0,26.5
16.0,6,0,35.8
9.2,6,0,51.7
11.4,6,0,21.3
16.4,6,0,27.6
10.3,6,0,48.1
14.9,6,0,29.2
15.1,6,0,13.2
10.7,6,0,33.7
13.0,6,0,26.7
19.8,6,0,23.9
11.4,6,0,31.2
17.0,6,0,20.9
15.0,6,0,18.4
13.3,6,0,10.4
13.8,6,0,24.4
16.0,6,0,20.4
11.1,6,0,28.7
12.9,6,0,31.3
5.9,6,0,62.5
19.2,6,0,12.6
12.5,6,0,31.9
15.1,6,0,20.9
15.2,6,0,20.7
13.6,6,0,33.1
11.5,6,0,36.3
9.4,6,0,61.3
8.8,6,0,51.2
10.4,6,0,45.0
14.2,6,0,29.8
15.5,6,0,28.2
12.1,6,0,12.8
13.2,6,0,26.6
12.9,6,0,25.7
10.7,6,0,41.7
14.9,6,0,18.4
15.6,6,0,27.0
5.0,6,0,54.3
16.7,6,0,16.5
11.0,6,0,40.4
16.1,6,0,26.1
14.2,6,0,25.1
13.6,6,0,24.0
11.9,6,0,23.2
9.1,6,0,46.7
8.8,6,0,43.5
7.0,6,0,50.4
13.4,6,0,26.6
12.2,6,0,25.4
15.9,6,0,15.3
14.0,6,0,18.6
13.2,6,0,13.5
10.8,6,0,47.5
14.8,6,0,30.7
9.9,6,0,32.4
12.6,6,0,34.5
17.5,6,0,10.0
14.4,6,0,36.3
9.2,6,0,41.2
12.0,6,0,33.6
10.0,6,0,33.2
14.7,6,0,32.9
13.4,6,0,22.4
16.5,6,0,30.5
17.3,6,0,10.0
10.6,6,0,36.3
14.6,6,0,29.5
10.3,6,0,40.9
15.4,6,0,10.0
14.4,6,0,14.0
13.9,6,0,25.2
12.1,6,0,30.7
13.0,6,0,15.7
8.0,6,0,57.7
16.2,6,0,18.7
6.4,6,0,70.8
17.0,6,0,10.0
9.2,6,0,32.0
16.3,6,0,19.9
11.8,6,0,16.0
12.7,6,0,10.0
12.0,6,0,39.8
10.0,6,0,33.1
10.5,6,0,33.6
19.2,6,0,30.4
9.5,6,0,44.2
14.6,6,0,18.4
10.9,6,0,45.0
15.7,6,0,10.0
12.8,7,0,30.3
14.8,7,0,23.5
14.1,7,0,33.1
10.4,7,0,52.3
11.5,7,0,16.8
12.2,7,0,39.0
11.3,7,0,28.1
9.8,7,0,30.4
16.5,7,0,10.0
14.2,7,0,27.6
11.6,7,0,54.6
9.6,7,0,53.1
12.2,7,0,44.0
8.3,7,0,45.3
14.0,7,0,33.0
11.4,7,0,46.3
11.2,7,0,33.9
16.3,7,0,24.3
11.1,7,0,42.2
17.7,7,0,18.0
9.7,7,0,36.4
9.9,7,0,39.9
11.8,7,0,26.0
12.7,7,0,39.2
10.3,7,0,46.3
17.3,7,0,13.3
13.8,7,0,31.2
9.9,7,0,46.9
11.3,7,0,31.3
13.7,7,0,24.9
12.0,7,0,20.6
10.2,7,0,49.8
15.7,7,0,15.3
18.2,7,0,15.5
12.6,7,0,33.8
14.0,7,0,30.1
16.4,7,0,31.6
10.6,7,0,19.8
18.1,7,0,10.0
9.1,7,0,48.7
14.0,7,0,11.1
10.5,7,0,35.1
9.1,7,0,55.7
10.8,7,0,40.1
11.5,7,0,28.4
10.9,7,0,45.8
15.6,7,0,10.0
12.8,7,0,21.5
14.8,7,0,22.7
14.8,7,0,10.2
12.3,7,0,34.6
9.1,7,0,48.8
15.2,7,0,17.1
10.2,7,0,42.6
17.3,7,0,22.3
15.8,7,0,29.0
12.7,7,0,25.2
5.6,7,0,57.0
13.6,7,0,10.0
18.7,7,0,20.5
12.1,7,0,35.0
10.8,7,0,14.6
12.7,7,0,18.6
14.2,7,0,30.1
15.5,7,0,10.0
12.1,7,0,41.1
10.2,7,0,37.6
18.3,7,0,15.0
7.6,7,0,33.4
15.7,7,0,24.9
14.6,7,0,10.0
15.4,7,0,18.8
10.6,7,0,39.8
9.7,7,0,36.6
13.2,7,0,32.9
10.2,7,0,67.7
9.8,7,0,46.8
11.1,7,0,19.3
12.6,7,0,32.0
14.9,7,0,25.6
9.5,7,0,15.2
18.2,7,0,15.4
4.1,7,0,64.4
15.0,7,0,27.1
16.0,7,0,16.0
16.5,7,0,10.0
12.1,7,0,20.8
11.5,7,0,19.1
18.3,7,0,15.5
7.1,7,0,54.6
11.0,7,0,65.0
9.7,7,0,48.9
15.5,7,0,18.4
12.8,7,0,25.7
8.1,7,0,60.4
10.2,7,0,30.4
11.5,7,0,39.8
14.4,7,0,28.8
8.4,7,0,49.5
18.0,7,0,17.5
13.6,7,0,33.5
14.5,7,0,10.0
13.7,7,0,12.6
15.1,7,0,46.0
6.7,7,0,54.9
17.2,7,0,16.9
16.6,7,0,26.0
14.2,7,0,27.4
18.6,7,0,35.9
9.8,7,0,42.2
10.0,7,0,37.0
12.4,7,0,26.3
10.6,7,0,28.5
13.0,7,0,38.1
16.1,7,0,28.7
13.7,7,0,36.0
13.7,7,0,23.4
9.4,7,0,43.1
12.5,7,0,30.5
12.3,7,0,31.9
11.8,7,0,36.1
16.1,7,0,31.9
13.9,7,0,43.0
9.7,7,0,59.0
12.7,7,0,10.0
15.5,7,0,35.7
13.7,7,0,18.6
13.7,7,0,22.7
10.2,7,0,30.0
15.5,7,0,26.8
9.2,7,0,55.8
12.4,7,0,41.8
13.4,7,0,22.1
14.6,7,0,13.6
12.8,7,0,10.0
12.4,7,0,26.3
8.5,7,0,46.9
11.9,7,0,35.0
15.5,7,0,29.7
14.6,7,0,35.9
12.4,7,0,27.6
15.3,7,0,25.4
14.2,7,0,27.3
19.3,7,0,22.9
11.4,7,0,25.9
12.2,7,0,38.6
11.3,7,0,32.8
12.9,7,0,37.7
10.7,7,0,42.6
12.9,7,0,30.5
14.9,7,0,19.8
17.6,7,0,19.6
14.3,7,0,10.0
17.8,7,0,22.5
10.5,7,0,31.9
16.7,7,0,22.3
12.5,7,0,26.1
6.5,7,0,52.6
6.3,7,0,53.7
12.9,7,0,27.9
8.3,7,0,42.8
12.7,7,0,28.0
13.3,7,0,25.5
12.9,7,0,20.2
11.0,7,0,39.6
20.0,7,0,13.3
13.5,7,0,25.4
14.8,7,0,10.0
15.4,7,0,21.9
8.3,7,0,40.5
15.2,7,0,36.1
15.0,7,0,18.0
11.2,7,0,50.4
14.2,7,0,21.2
14.1,7,0,23.5
15.0,7,0,33.6
16.7,7,0,10.0
14.5,7,0,24.8
10.8,7,0,55.0
11.3,7,0,35.3
12.4,7,0,33.1
10.5,7,0,25.1
9.8,7,0,31.3
12.8,7,0,38.6
8.3,7,0,43.0
10.8,7,0,27.0
13.3,7,0,11.4
15.6,7,0,25.6
12.5,7,0,19.8
8.8,7,0,37.6
12.5,7,0,34.0
11.0,7,0,36.3
12.9,7,0,31.0
15.5,7,0,21.9
12.4,7,0,26.0
13.3,7,0,10.0
15.0,7,0,25.8
15.6,7,0,12.1
10.9,7,0,43.4
14.2,7,0,10.4
12.4,7,0,38.8
11.4,7,0,31.4
6.3,7,0,59.4
16.9,7,0,38.6
21.1,7,0,11.8
10.7,7,0,49.6
14.2,7,0,20.4
11.4,7,0,23.4
15.1,7,0,38.5
12.9,7,0,26.4
17.1,7,0,21.0
13.6,7,0,34.8
6.6,7,0,82.3
5.7,7,0,50.7
11.9,7,0,39.7
5.8,7,0,71.7
13.2,7,0,31.2
13.2,7,0,22.1
9.7,7,0,33.1
14.5,7,0,31.0
13.5,7,0,24.6
13.3,7,0,49.3
15.9,7,0,31.8
13.8,7,0,28.0
9.7,7,0,49.1
11.8,7,0,34.7
10.6,7,0,39.4
5.6,7,0,59.2
15.7,7,0,10.0
16.4,7,0,15.2
14.2,7,0,32.1
10.5,7,0,30.2
10.5,7,0,22.7
14.0,7,0,32.7
11.2,7,0,34.5
15.9,7,0,30.6
18.6,7,0,39.2
11.8,7,0,19.6
17.6,7,0,40.6
15.8,7,0,26.3
11.7,7,0,27.0
10.8,7,0,36.9
14.2,7,0,28.2
12.5,7,0,10.0
13.3,7,0,46.1
17.7,7,0,22.2
10.7,7,0,27.5
10.3,7,0,29.2
13.5,7,0,15.0
12.0,7,0,31.8
13.2,7,0,28.7
12.8,7,0,16.4
9.8,7,0,38.4
10.7,7,0,21.3
12.1,7,0,25.6
11.6,7,0,26.1
12.2,7,0,33.6
13.2,7,0,37.1
12.4,7,0,14.0
9.7,7,0,46.4
12.3,7,0,43.7
16.6,7,0,26.2
19.6,7,0,20.1
16.9,7,0,33.8
8.0,7,0,39.0
9.4,7,0,39.3
8.4,7,0,32.8
16.5,7,0,37.1
16.3,7,0,29.2
13.7,7,0,19.4
19.3,7,0,10.6
11.7,7,0,23.9
13.2,7,0,42.1
13.5,7,0,10.0
8.7,7,0,40.7
9.2,7,0,53.0
12.2,7,0,60.8
7.5,7,0,52.5
10.6,7,0,39.0
16.5,7,0,19.1
11.9,7,0,18.6
16.7,7,0,34.1
15.0,7,0,10.0
14.2,7,0,20.4
17.9,7,0,17.7
12.1,7,0,35.2
12.2,7,0,15.3
11.5,7,0,45.6
11.9,7,0,10.3
6.7,7,0,53.5
11.4,7,0,44.6
19.2,7,0,29.7
11.3,7,0,38.3
14.8,7,0,20.3
