temperature,hour,is_weekend,energy
15.90,5,0,23.60
12.80,5,0,22.50
12.40,5,0,29.80
17.90,5,0,31.60
14.70,5,0,23.90
10.70,5,0,31.20
10.30,5,0,34.40
17.80,5,0,18.10
10.70,5,0,14.60
13.90,5,0,22.20
15.10,5,0,30.10
9.90,5,0,23.80
10.60,5,0,19.30
13.20,5,0,15.30
11.70,5,0,46.50
17.20,5,0,25.40
13.60,5,0,31.80
7.10,5,0,62.20
13.70,5,0,22.50
13.30,5,0,15.40
16.20,5,0,26.70
9.50,5,0,38.80
19.10,5,0,37.50
11.20,5,0,14.40
15.60,5,0,16.00
14.30,5,0,18.60
17.20,5,0,37.50
10.20,5,0,30.10
13.00,5,0,28.00
12.80,5,0,29.60
11.60,5,0,29.80
7.40,5,0,43.90
16.30,5,0,10.00
13.00,5,0,22.50
17.40,5,0,24.00
6.60,5,0,50.00
11.90,5,0,23.10
11.70,5,0,14.40
11.10,5,0,36.20
12.30,5,0,27.40
13.40,5,0,24.70
11.40,5,0,16.60
13.30,5,0,42.50
11.10,5,0,40.10
16.60,5,0,36.30
13.50,5,0,10.00
13.90,5,0,35.50
8.70,5,0,13.80
14.60,5,0,25.40
15.30,5,0,10.00
15.70,5,0,28.80
8.10,5,0,30.40
15.10,5,0,18.60
14.40,5,0,25.60
12.70,5,0,11.70
13.00,5,0,21.10
12.80,5,0,29.10
11.20,5,0,28.50
9.20,5,0,24.50
9.50,5,0,22.90
12.00,5,0,30.20
13.00,5,0,27.60
19.20,5,0,10.00
14.70,5,0,12.80
12.80,5,0,39.60
12.00,5,0,21.10
11.90,5,0,32.20
13.70,5,0,20.30
10.80,5,0,18.40
13.30,5,0,10.20
7.80,5,0,44.30
13.10,5,0,10.90
9.70,5,0,24.70
8.40,5,0,24.10
14.20,5,0,18.20
11.60,5,0,34.50
12.00,5,0,29.40
9.30,5,0,40.60
12.90,5,0,10.00
13.60,5,0,33.40
16.90,5,0,24.10
15.10,5,0,38.20
13.40,5,0,21.10
13.50,5,0,32.30
15.90,5,0,41.60
11.50,5,0,51.70
11.50,5,0,31.00
8.80,5,0,18.60
9.20,5,0,40.00
15.00,5,0,26.00
13.60,6,0,28.00
6.40,6,0,51.40
15.40,6,0,27.20
10.70,6,0,51.70
14.10,6,0,25.50
13.60,6,0,16.90
15.40,6,0,23.50
9.20,6,0,43.80
9.80,6,0,46.40
17.70,6,0,39.20
18.10,6,0,17.10
15.00,6,0,33.20
9.50,6,0,43.90
11.60,6,0,20.40
11.50,6,0,26.10
10.80,6,0,44.00
11.70,6,0,40.40
14.10,6,0,29.70
18.80,6,0,26.90
10.50,6,0,34.70
13.10,6,0,10.00
16.60,6,0,10.00
13.40,6,0,35.50
19.00,6,0,18.50
15.30,6,0,10.00
15.10,6,0,15.20
15.10,6,0,19.40
15.60,6,0,35.30
14.60,6,0,25.80
14.70,6,0,25.60
12.70,6,0,30.00
16.40,6,0,16.90
14.90,6,0,12.30
12.40,6,0,27.30
16.10,6,0,10.00
12.30,6,0,23.10
8.10,6,0,37.80
14.10,6,0,31.90
13.90,6,0,42.40
11.20,6,0,25.50
14.20,6,0,10.20
8.70,6,0,31.40
17.80,6,0,22.20
9.90,6,0,30.00
17.20,6,0,12.20
17.80,6,0,16.70
18.90,6,0,10.00
13.50,6,0,26.20
10.20,6,0,55.00
15.00,6,0,34.20
12.50,6,0,44.10
13.10,6,0,19.30
17.40,6,0,16.60
13.20,6,0,46.70
12.50,6,0,49.50
11.70,6,0,35.50
13.20,6,0,17.30
11.50,6,0,30.80
12.30,6,0,30.10
14.60,6,0,19.70
9.30,6,0,42.40
11.30,6,0,40.70
13.10,6,0,27.90
18.20,6,0,24.80
14.30,6,0,33.90
15.50,6,0,28.80
13.20,6,0,32.70
14.20,6,0,25.20
13.10,6,0,28.40
13.20,6,0,37.50
8.50,6,0,73.10
11.80,6,0,42.40
14.20,6,0,23.10
16.30,6,0,11.40
14.70,6,0,21.10
10.10,6,0,32.50
14.40,6,0,15.50
14.30,6,0,25.30
14.60,6,0,21.50
13.60,6,0,34.40
7.40,6,0,39.90
8.70,6,0,50.50
10.50,6,0,50.10
10.00,6,0,36.70
14.50,6,0,29.20
6.80,6,0,49.90
17.70,6,0,14.80
18.50,6,0,16.50
14.20,6,0,11.70
12.80,6,0,13.30
9.80,6,0,28.40
10.90,6,0,29.60
14.00,6,0,23.70
13.60,6,0,26.60
16.60,6,0,10.40
11.70,6,0,17.70
11.40,6,0,25.40
17.30,6,0,17.50
11.00,6,0,39.60
12.00,6,0,45.70
15.70,6,0,11.80
16.80,6,0,10.00
12.20,6,0,21.50
8.20,6,0,71.80
20.40,6,0,17.60
10.30,6,0,32.40
14.20,6,0,16.10
15.20,6,0,16.30
12.30,6,0,34.40
10.60,6,0,31.40
9.80,6,0,45.70
15.50,6,0,17.70
7.80,6,0,36.10
13.30,6,0,30.80
12.70,6,0,16.90
14.20,6,0,19.20
12.30,6,0,34.20
15.40,6,0,32.60
13.00,6,0,29.30
12.60,6,0,40.90
8.40,6,0,44.50
13.90,6,0,10.10
14.30,6,0,29.80
13.00,6,0,18.60
14.10,6,0,23.50
11.80,6,0,23.80
6.80,6,0,56.50
11.90,6,0,43.30
10.90,6,0,41.00
13.80,6,0,22.90
9.70,6,0,28.80
16.30,6,0,16.60
14.30,6,0,15.00
15.10,6,0,19.80
12.50,6,0,39.90
13.60,6,0,23.90
14.40,6,0,35.30
10.70,6,0,35.10
14.30,6,0,26.10
9.50,6,0,46.70
17.40,6,0,10.00
11.70,6,0,30.70
13.60,6,0,20.30
11.20,6,0,29.30
9.60,6,0,57.70
16.90,6,0,31.50
13.80,6,0,25.10
6.10,6,0,61.20
8.40,6,0,45.20
12.60,6,0,35.40
14.80,6,0,25.30
13.00,6,0,15.60
14.10,6,0,32.40
9.60,6,0,33.00
18.70,6,0,30.40
12.30,6,0,32.90
14.00,6,0,13.40
9.40,6,0,44.90
12.60,6,0,35.10
17.20,6,0,30.30
14.30,6,0,17.00
9.30,6,0,57.10
15.80,6,0,21.40
10.00,6,0,39.50
5.50,6,0,69.00
13.10,6,0,31.00
7.30,6,0,59.40
13.80,6,0,31.90
6.40,6,0,56.40
11.00,6,0,36.70
17.00,6,0,18.50
15.60,6,0,32.20
15.20,6,0,23.40
15.00,6,0,24.20
16.70,6,0,27.60
8.30,6,0,52.10
19.80,6,0,24.60
13.30,6,0,24.60
9.70,6,0,39.70
11.40,6,0,30.70
10.70,6,0,41.80
17.30,6,0,23.90
15.80,6,0,10.00
16.10,6,0,10.00
16.50,6,0,23.50
16.30,6,0,51.40
13.00,6,0,12.40
15.20,6,0,28.00
16.60,6,0,18.00
15.30,6,0,18.30
12.90,6,0,29.60
13.80,6,0,37.90
14.90,6,0,28.00
8.60,6,0,34.30
10.30,6,0,49.50
12.60,6,0,53.50
18.50,6,0,10.00
11.50,6,0,10.00
20.00,6,0,14.30
9.00,6,0,48.50
13.20,6,0,10.00
18.60,6,0,10.00
13.90,6,0,10.00
11.20,6,0,21.50
14.90,6,0,10.70
10.40,6,0,34.50
14.10,6,0,25.40
7.30,6,0,60.00
12.50,6,0,42.80
12.10,6,0,40.50
13.10,6,0,26.00
15.40,6,0,10.00
14.50,6,0,10.00
12.20,6,0,14.30
14.70,6,0,18.00
19.10,6,0,28.80
8.50,6,0,54.40
11.30,6,0,49.80
18.00,6,0,35.60
9.70,6,0,41.10
8.80,6,0,45.50
9.10,6,0,38.30
11.20,6,0,45.10
13.20,6,0,25.20
8.40,6,0,56.20
15.50,6,0,21.30
16.90,6,0,28.60
12.90,6,0,28.40
11.00,6,0,31.80
15.80,6,0,21.00
12.60,6,0,46.80
11.50,6,0,36.40
12.50,6,0,15.40
10.00,6,0,34.40
11.50,6,0,61.60
15.90,6,0,32.10
15.60,6,0,21.40
14.30,6,0,31.80
16.50,6,0,40.50
15.10,6,0,26.50
16.50,6,0,29.90
12.40,6,0,15.40
16.80,6,0,23.50
16.30,6,0,20.10
15.80,6,0,28.20
12.30,6,0,36.90
9.90,6,0,47.20
11.90,6,0,20.80
10.40,6,0,39.20
8.10,6,0,58.40
12.10,6,0,26.10
13.60,6,0,13.10
13.50,6,0,24.10
19.40,6,0,27.80
10.20,6,0,34.30
8.20,6,0,76.50
15.50,6,0,35.70
17.80,6,0,27.10
15.00,6,0,16.20
14.10,6,0,25.80
14.00,6,0,19.90
9.60,6,0,43.50
16.40,6,0,17.50
14.40,6,0,32.00
10.10,6,0,46.50
9.20,6,0,53.60
14.30,6,0,27.70
10.40,6,0,25.90
13.00,6,0,45.20
14.20,6,0,15.80
10.40,6,0,20.70
14.70,6,0,10.10
13.30,6,0,25.00
13.60,6,0,49.50
11.00,6,0,29.60
11.90,6,0,29.00
18.80,6,0,18.90
17.30,6,0,24.20
8.80,6,0,42.40
15.40,6,0,24.40
10.40,6,0,30.90
12.30,6,0,10.00
9.10,6,0,39.90
12.10,6,0,15.00
12.00,6,0,30.90
9.90,6,0,34.00
10.60,6,0,32.50
12.00,6,0,25.10
14.70,6,0,31.70
11.80,6,0,45.50
14.30,6,0,18.80
7.30,6,0,38.80
11.10,6,0,16.80
11.30,6,0,46.70
13.50,6,0,29.70
14.20,6,0,16.70
10.60,6,0,47.80
15.20,6,0,24.50
15.10,6,0,48.00
14.60,6,0,25.20
11.30,6,0,30.40
9.30,6,0,36.90
15.40,6,0,12.80
13.60,6,0,18.20
13.20,6,0,22.50
11.70,6,0,44.00
12.30,6,0,46.20
9.80,6,0,38.70
17.40,6,0,19.10
13.50,6,0,19.90
13.90,6,0,35.60
4.60,6,0,63.90
10.70,6,0,31.30
13.60,6,0,37.90
12.40,6,0,31.50
11.30,6,0,27.10
13.00,6,0,30.90
10.90,6,0,27.00
12.60,6,0,24.50
11.30,6,0,14.90
16.10,6,0,10.00
11.40,6,0,33.80
12.50,6,0,33.30
11.60,6,0,43.30
13.00,6,0,32.40
20.50,6,0,23.60
18.80,6,0,10.00
16.20,6,0,14.90
14.70,6,0,16.40
12.20,6,0,23.20
13.60,6,0,41.50
13.20,6,0,24.80
14.40,6,0,10.00
10.60,6,0,32.30
10.70,6,0,57.50
11.10,6,0,42.70
10.30,6,0,50.80
11.40,6,0,29.60
15.00,6,0,16.70
13.10,6,0,38.80
13.20,6,0,30.10
15.40,6,0,19.70
10.60,6,0,38.40
14.90,6,0,17.90
17.40,6,0,22.20
13.90,6,0,18.00
9.80,6,0,39.10
11.10,6,0,32.80
9.90,6,0,27.10
10.10,6,0,42.60
12.30,6,0,29.90
12.60,6,0,33.10
9.30,6,0,57.50
13.00,6,0,50.70
13.10,6,0,32.70
13.10,6,0,20.50
16.70,6,0,18.40
11.10,6,0,22.80
7.90,6,0,38.00
13.00,6,0,28.70
16.00,6,0,34.20
7.30,6,0,43.60
12.60,6,0,28.00
13.00,6,0,28.80
10.90,6,0,28.10
8.10,6,0,31.20
18.00,6,0,20.50
12.30,6,0,44.00
10.30,6,0,41.70
16.30,6,0,28.60
8.90,6,0,44.20
10.80,6,0,28.10
8.20,6,0,46.70
9.70,6,0,37.50
10.50,6,0,52.90
14.10,6,0,19.00
15.80,6,0,34.20
15.90,6,0,20.40
11.90,6,0,17.50
16.30,6,0,10.00
9.10,6,0,44.30
17.20,6,0,22.80
12.80,6,0,10.60
15.70,6,0,22.90
14.10,6,0,24.90
13.30,6,0,43.00
15.90,6,0,25.70
11.70,6,0,62.60
15.90,6,0,19.50
12.20,6,0,38.20
22.00,6,0,26.10
9.30,6,0,35.90
14.40,6,0,13.20
14.00,6,0,28.50
15.70,6,0,20.40
10.50,6,0,36.30
11.70,6,0,26.20
10.00,6,0,38.00
14.20,6,0,52.90
17.10,6,0,19.00
12.80,6,0,18.90
15.40,6,0,24.30
21.70,6,0,26.60
13.10,6,0,35.20
5.90,6,0,57.10
13.60,6,0,26.00
16.30,6,0,26.70
10.00,6,0,54.00
10.90,6,0,20.80
10.10,6,0,25.20
14.70,6,0,21.40
11.00,6,0,54.40
17.80,6,0,10.70
15.60,6,0,10.00
18.80,6,0,25.80
14.30,6,0,25.10
15.90,6,0,28.40
15.40,6,0,21.00
10.80,6,0,44.60
15.70,6,0,10.00
15.40,6,0,24.40
10.20,6,0,32.10
7.20,6,0,61.80
13.20,6,0,14.80
13.70,6,0,26.20
9.90,6,0,37.30
14.30,6,0,10.40
13.90,6,0,10.00
14.20,6,0,36.60
10.90,6,0,37.10
14.00,6,0,24.30
14.80,6,0,14.20
16.80,6,0,19.50
8.10,6,0,53.20
22.60,6,0,23.40
17.30,6,0,22.50
13.90,6,0,23.70
14.30,6,0,21.50
8.30,6,0,54.20
12.20,6,0,19.10
15.90,6,0,23.10
12.00,6,0,33.60
11.30,6,0,25.40
13.00,6,0,30.50
13.90,6,0,11.40
11.20,6,0,16.90
13.50,6,0,26.80
14.20,6,0,24.10
10.70,6,0,42.10
10.00,6,0,50.00
13.40,6,0,20.20
13.10,6,0,33.60
11.10,6,0,58.10
13.70,6,0,41.00
14.60,6,0,29.30
10.50,6,0,23.40
12.20,6,0,24.50
13.50,6,0,10.00
16.80,6,0,29.60
13.90,6,0,21.00
14.80,6,0,19.50
10.30,6,0,32.90
18.30,6,0,27.10
10.00,6,0,45.40
15.10,6,0,28.30
13.30,6,0,40.90
11.70,6,0,26.10
11.50,6,0,38.60
14.70,6,0,11.80
10.30,6,0,38.00
12.00,6,0,35.80
9.20,6,0,29.30
12.00,6,0,28.40
14.80,6,0,27.20
13.30,6,0,34.30
9.50,6,0,60.60
12.80,6,0,54.30
19.50,6,0,24.90
8.90,6,0,47.10
13.60,6,0,26.50
16.00,6,0,35.80
9.20,6,0,51.70
11.40,6,0,21.30
16.40,6,0,27.60
10.30,6,0,48.10
14.90,6,0,29.20
15.10,6,0,13.20
10.70,6,0,33.70
13.00,6,0,26.70
19.80,6,0,23.90
11.40,6,0,31.20
17.00,6,0,20.90
15.00,6,0,18.40
13.30,6,0,10.40
13.80,6,0,24.40
16.00,6,0,20.40
11.10,6,0,28.70
12.90,6,0,31.30
5.90,6,0,62.50
19.20,6,0,12.60
12.50,6,0,31.90
15.10,6,0,20.90
15.20,6,0,20.70
13.60,6,0,33.10
11.50,6,0,36.30
9.40,6,0,61.30
8.80,6,0,51.20
10.40,6,0,45.00
14.20,6,0,29.80
15.50,6,0,28.20
12.10,6,0,12.80
13.20,6,0,26.60
12.90,6,0,25.70
10.70,6,0,41.70
14.90,6,0,18.40
15.60,6,0,27.00
5.00,6,0,54.30
16.70,6,0,16.50
11.00,6,0,40.40
16.10,6,0,26.10
14.20,6,0,25.10
13.60,6,0,24.00
11.90,6,0,23.20
9.10,6,0,46.70
8.80,6,0,43.50
7.00,6,0,50.40
13.40,6,0,26.60
12.20,6,0,25.40
15.90,6,0,15.30
14.00,6,0,18.60
13.20,6,0,13.50
10.80,6,0,47.50
14.80,6,0,30.70
9.90,6,0,32.40
12.60,6,0,34.50
17.50,6,0,10.00
14.40,6,0,36.30
9.20,6,0,41.20
12.00,6,0,33.60
10.00,6,0,33.20
14.70,6,0,32.90
13.40,6,0,22.40
16.50,6,0,30.50
17.30,6,0,10.00
10.60,6,0,36.30
14.60,6,0,29.50
10.30,6,0,40.90
15.40,6,0,10.00
14.40,6,0,14.00
13.90,6,0,25.20
12.10,6,0,30.70
13.00,6,0,15.70
8.00,6,0,57.70
16.20,6,0,18.70
6.40,6,0,70.80
17.00,6,0,10.00
9.20,6,0,32.00
16.30,6,0,19.90
11.80,6,0,16.00
12.70,6,0,10.00
12.00,6,0,39.80
10.00,6,0,33.10
10.50,6,0,33.60
19.20,6,0,30.40
9.50,6,0,44.20
14.60,6,0,18.40
10.90,6,0,45.00
15.70,6,0,10.00
12.80,7,0,30.30
14.80,7,0,23.50
14.10,7,0,33.10
10.40,7,0,52.30
11.50,7,0,16.80
12.20,7,0,39.00
11.30,7,0,28.10
9.80,7,0,30.40
16.50,7,0,10.00
14.20,7,0,27.60
11.60,7,0,54.60
9.60,7,0,53.10
12.20,7,0,44.00
8.30,7,0,45.30
14.00,7,0,33.00
11.40,7,0,46.30
11.20,7,0,33.90
16.30,7,0,24.30
11.10,7,0,42.20
17.70,7,0,18.00
9.70,7,0,36.40
9.90,7,0,39.90
11.80,7,0,26.00
12.70,7,0,39.20
10.30,7,0,46.30
17.30,7,0,13.30
13.80,7,0,31.20
9.90,7,0,46.90
11.30,7,0,31.30
13.70,7,0,24.90
12.00,7,0,20.60
10.20,7,0,49.80
15.70,7,0,15.30
18.20,7,0,15.50
12.60,7,0,33.80
14.00,7,0,30.10
16.40,7,0,31.60
10.60,7,0,19.80
18.10,7,0,10.00
9.10,7,0,48.70
14.00,7,0,11.10
10.50,7,0,35.10
9.10,7,0,55.70
10.80,7,0,40.10
11.50,7,0,28.40
10.90,7,0,45.80
15.60,7,0,10.00
12.80,7,0,21.50
14.80,7,0,22.70
14.80,7,0,10.20
12.30,7,0,34.60
9.10,7,0,48.80
15.20,7,0,17.10
10.20,7,0,42.60
17.30,7,0,22.30
15.80,7,0,29.00
12.70,7,0,25.20
5.60,7,0,57.00
13.60,7,0,10.00
18.70,7,0,20.50
12.10,7,0,35.00
10.80,7,0,14.60
12.70,7,0,18.60
14.20,7,0,30.10
15.50,7,0,10.00
12.10,7,0,41.10
10.20,7,0,37.60
18.30,7,0,15.00
7.60,7,0,33.40
15.70,7,0,24.90
14.60,7,0,10.00
15.40,7,0,18.80
10.60,7,0,39.80
9.70,7,0,36.60
13.20,7,0,32.90
10.20,7,0,67.70
9.80,7,0,46.80
11.10,7,0,19.30
12.60,7,0,32.00
14.90,7,0,25.60
9.50,7,0,15.20
18.20,7,0,15.40
4.10,7,0,64.40
15.00,7,0,27.10
16.00,7,0,16.00
16.50,7,0,10.00
12.10,7,0,20.80
11.50,7,0,19.10
18.30,7,0,15.50
7.10,7,0,54.60
11.00,7,0,65.00
9.70,7,0,48.90
15.50,7,0,18.40
12.80,7,0,25.70
8.10,7,0,60.40
10.20,7,0,30.40
11.50,7,0,39.80
14.40,7,0,28.80
8.40,7,0,49.50
18.00,7,0,17.50
13.60,7,0,33.50
14.50,7,0,10.00
13.70,7,0,12.60
15.10,7,0,46.00
6.70,7,0,54.90
17.20,7,0,16.90
16.60,7,0,26.00
14.20,7,0,27.40
18.60,7,0,35.90
9.80,7,0,42.20
10.00,7,0,37.00
12.40,7,0,26.30
10.60,7,0,28.50
13.00,7,0,38.10
16.10,7,0,28.70
13.70,7,0,36.00
13.70,7,0,23.40
9.40,7,0,43.10
12.50,7,0,30.50
12.30,7,0,31.90
11.80,7,0,36.10
16.10,7,0,31.90
13.90,7,0,43.00
9.70,7,0,59.00
12.70,7,0,10.00
15.50,7,0,35.70
13.70,7,0,18.60
13.70,7,0,22.70
10.20,7,0,30.00
15.50,7,0,26.80
9.20,7,0,55.80
12.40,7,0,41.80
13.40,7,0,22.10
14.60,7,0,13.60
12.80,7,0,10.00
12.40,7,0,26.30
8.50,7,0,46.90
11.90,7,0,35.00
15.50,7,0,29.70
14.60,7,0,35.90
12.40,7,0,27.60
15.30,7,0,25.40
14.20,7,0,27.30
19.30,7,0,22.90
11.40,7,0,25.90
12.20,7,0,38.60
11.30,7,0,32.80
12.90,7,0,37.70
10.70,7,0,42.60
12.90,7,0,30.50
14.90,7,0,19.80
17.60,7,0,19.60
14.30,7,0,10.00
17.80,7,0,22.50
10.50,7,0,31.90
16.70,7,0,22.30
12.50,7,0,26.10
6.50,7,0,52.60
6.30,7,0,53.70
12.90,7,0,27.90
8.30,7,0,42.80
12.70,7,0,28.00
13.30,7,0,25.50
12.90,7,0,20.20
11.00,7,0,39.60
20.00,7,0,13.30
13.50,7,0,25.40
14.80,7,0,10.00
15.40,7,0,21.90
8.30,7,0,40.50
15.20,7,0,36.10
15.00,7,0,18.00
11.20,7,0,50.40
14.20,7,0,21.20
14.10,7,0,23.50
15.00,7,0,33.60
16.70,7,0,10.00
14.50,7,0,24.80
10.80,7,0,55.00
11.30,7,0,35.30
12.40,7,0,33.10
10.50,7,0,25.10
9.80,7,0,31.30
12.80,7,0,38.60
8.30,7,0,43.00
10.80,7,0,27.00
13.30,7,0,11.40
15.60,7,0,25.60
12.50,7,0,19.80
8.80,7,0,37.60
12.50,7,0,34.00
11.00,7,0,36.30
12.90,7,0,31.00
15.50,7,0,21.90
12.40,7,0,26.00
13.30,7,0,10.00
15.00,7,0,25.80
15.60,7,0,12.10
10.90,7,0,43.40
14.20,7,0,10.40
12.40,7,0,38.80
11.40,7,0,31.40
6.30,7,0,59.40
16.90,7,0,38.60
21.10,7,0,11.80
10.70,7,0,49.60
14.20,7,0,20.40
11.40,7,0,23.40
15.10,7,0,38.50
12.90,7,0,26.40
17.10,7,0,21.00
13.60,7,0,34.80
6.60,7,0,82.30
5.70,7,0,50.70
11.90,7,0,39.70
5.80,7,0,71.70
13.20,7,0,31.20
13.20,7,0,22.10
9.70,7,0,33.10
14.50,7,0,31.00
13.50,7,0,24.60
13.30,7,0,49.30
15.90,7,0,31.80
13.80,7,0,28.00
9.70,7,0,49.10
11.80,7,0,34.70
10.60,7,0,39.40
5.60,7,0,59.20
15.70,7,0,10.00
16.40,7,0,15.20
14.20,7,0,32.10
10.50,7,0,30.20
10.50,7,0,22.70
14.00,7,0,32.70
11.20,7,0,34.50
15.90,7,0,30.60
18.60,7,0,39.20
11.80,7,0,19.60
17.60,7,0,40.60
15.80,7,0,26.30
11.70,7,0,27.00
10.80,7,0,36.90
14.20,7,0,28.20
12.50,7,0,10.00
13.30,7,0,46.10
17.70,7,0,22.20
10.70,7,0,27.50
10.30,7,0,29.20
13.50,7,0,15.00
12.00,7,0,31.80
13.20,7,0,28.70
12.80,7,0,16.40
9.80,7,0,38.40
10.70,7,0,21.30
12.10,7,0,25.60
11.60,7,0,26.10
12.20,7,0,33.60
13.20,7,0,37.10
12.40,7,0,14.00
9.70,7,0,46.40
12.30,7,0,43.70
16.60,7,0,26.20
19.60,7,0,20.10
16.90,7,0,33.80
8.00,7,0,39.00
9.40,7,0,39.30
8.40,7,0,32.80
16.50,7,0,37.10
16.30,7,0,29.20
13.70,7,0,19.40
19.30,7,0,10.60
11.70,7,0,23.90
13.20,7,0,42.10
13.50,7,0,10.00
8.70,7,0,40.70
9.20,7,0,53.00
12.20,7,0,60.80
7.50,7,0,52.50
10.60,7,0,39.00
16.50,7,0,19.10
11.90,7,0,18.60
16.70,7,0,34.10
15.00,7,0,10.00
14.20,7,0,20.40
17.90,7,0,17.70
12.10,7,0,35.20
12.20,7,0,15.30
11.50,7,0,45.60
11.90,7,0,10.30
6.70,7,0,53.50
11.40,7,0,44.60
19.20,7,0,29.70
11.30,7,0,38.30
14.80,7,0,20.30
11.70,7,0,32.50
9.90,7,0,24.40
14.30,7,0,22.10
8.40,7,0,44.80
17.60,7,0,25.20
14.20,7,0,38.10
11.30,7,0,48.10
13.80,7,0,30.70
10.90,7,0,21.20
12.00,7,0,39.90
15.80,7,0,17.20
14.60,7,0,10.00
16.80,7,0,14.50
15.00,7,0,46.30
13.90,7,0,21.90
8.60,7,0,60.10
10.50,7,0,42.90
11.80,7,0,39.10
4.60,7,0,50.20
11.80,7,0,19.60
12.90,7,0,31.30
14.40,7,0,22.00
8.00,7,0,49.40
10.20,7,0,45.80
12.00,7,0,38.10
18.50,7,0,21.70
16.60,7,0,19.60
11.00,7,0,29.80
15.10,7,0,14.00
9.50,7,0,56.00
8.40,7,0,51.30
10.70,7,0,52.30
12.60,7,0,30.00
12.90,7,0,45.90
17.30,7,0,39.30
8.40,7,0,49.10
16.40,7,0,20.50
18.00,7,0,14.80
17.30,7,0,16.60
17.80,7,0,16.30
11.30,7,0,34.70
15.60,7,0,29.70
17.00,7,0,15.90
13.60,7,0,27.40
12.20,7,0,37.70
8.60,7,0,61.20
19.50,7,0,11.40
9.50,7,0,39.80
16.90,7,0,12.20
10.50,7,0,29.30
15.90,7,0,20.70
10.30,7,0,29.30
13.10,7,0,31.40
14.40,7,0,21.50
14.40,7,0,11.90
8.30,7,0,55.70
10.10,7,0,44.90
11.20,7,0,27.00
14.60,7,0,25.00
16.00,7,0,10.00
10.30,7,0,41.40
11.80,7,0,42.70
6.20,7,0,46.30
11.50,7,0,40.80
15.80,7,0,12.50
13.90,7,0,28.20
9.80,7,0,25.70
13.60,7,0,39.00
9.40,7,0,33.10
10.40,7,0,25.70
17.20,7,0,13.50
12.80,7,0,15.50
12.50,7,0,31.30
14.40,7,0,11.60
14.40,7,0,20.40
13.80,7,0,14.90
15.40,7,0,22.50
6.20,7,0,55.40
13.60,7,0,26.10
15.80,7,0,13.20
13.90,7,0,33.50
9.00,7,0,33.20
13.50,7,0,19.00
14.10,7,0,37.90
12.10,7,0,26.50
15.60,7,0,17.00
10.30,7,0,26.80
12.30,7,0,19.80
16.20,7,0,10.00
11.30,7,0,31.80
11.50,7,0,45.40
9.80,7,0,29.60
11.00,7,0,33.30
11.60,7,0,53.60
12.50,7,0,28.90
14.10,7,0,15.80
16.70,7,0,32.20
13.00,7,0,15.40
14.90,7,0,15.80
12.00,7,0,29.30
12.80,7,0,23.80
11.30,7,0,21.90
11.80,7,0,19.60
12.70,7,0,34.20
12.30,7,0,33.00
11.80,7,0,29.30
8.60,7,0,50.50
13.80,7,0,33.20
11.90,7,0,40.00
12.00,7,0,40.40
13.10,7,0,31.30
15.00,7,0,21.10
9.90,7,0,48.50
12.10,7,0,44.60
4.30,7,0,65.40
14.20,7,0,27.50
17.30,7,0,15.20
15.40,7,0,16.80
9.70,7,0,51.50
11.30,7,0,28.80
13.20,7,0,46.80
4.80,7,0,62.10
11.20,7,0,46.50
12.60,7,0,29.20
10.90,7,0,21.80
16.10,7,0,16.40
9.90,7,0,38.90
10.70,7,0,43.70
17.90,7,0,34.20
17.60,7,0,10.00
18.30,7,0,12.50
10.50,7,0,27.50
12.10,7,0,39.10
7.70,7,0,58.20
10.60,7,0,44.30
14.40,7,0,11.80
11.50,7,0,27.90
16.40,7,0,14.00
12.90,7,0,24.20
12.60,7,0,44.10
10.10,7,0,27.40
15.00,7,0,34.30
9.90,7,0,45.20
14.10,7,0,10.00
12.90,7,0,35.50
14.00,7,0,41.20
17.10,7,0,31.50
16.60,7,0,10.00
12.70,7,0,25.40
14.00,7,0,17.00
16.50,7,0,10.00
9.80,7,0,34.20
14.60,7,0,17.60
15.70,7,0,10.00
15.30,7,0,16.60
16.00,7,0,23.30
14.10,7,0,12.70
11.30,7,0,11.60
8.60,7,0,44.00
17.50,7,0,14.90
15.50,7,0,10.00
14.00,7,0,20.50
11.50,7,0,34.30
15.30,7,0,20.00
11.90,7,0,48.20
11.60,7,0,24.60
13.90,7,0,33.70
20.10,7,0,25.30
6.90,7,0,48.40
12.60,7,0,12.50
12.10,7,0,38.20
11.30,7,0,17.00
15.60,7,0,43.40
17.20,7,0,36.60
15.50,7,0,16.90
10.50,7,0,29.50
14.70,7,0,38.30
14.70,7,0,18.30
11.90,7,0,22.10
12.80,7,0,31.30
17.10,7,0,24.10
6.90,7,0,43.00
18.10,7,0,19.70
11.00,7,0,38.50
12.40,7,0,56.50
12.50,7,0,29.20
11.10,7,0,35.40
10.50,7,0,31.90
13.00,7,0,31.60
7.80,7,0,47.30
11.90,7,0,31.50
15.00,7,0,33.30
12.80,7,0,27.10
11.60,7,0,33.70
13.60,7,0,25.50
16.70,7,0,13.70
16.00,7,0,26.80
8.30,7,0,46.30
15.30,7,0,31.00
13.10,7,0,21.40
10.10,7,0,47.60
12.20,7,0,20.30
12.30,7,0,10.00
10.60,7,0,22.10
15.80,7,0,29.70
17.70,7,0,30.00
10.90,7,0,25.50
10.10,7,0,26.10
12.80,7,0,30.00
15.90,7,0,16.30
6.70,7,0,46.60
12.90,7,0,11.50
14.80,7,0,37.50
